date,adj_close,close,high,low,open,volume,ticker
2024-03-06,167.75155639648438,169.1199951171875,171.24000549316406,168.67999267578125,171.05999755859375,68587700,AAPL
2024-03-07,167.632568359375,169.0,170.72999572753906,168.49000549316406,169.14999389648438,71765100,AAPL
2024-03-08,169.3485565185547,170.72999572753906,173.6999969482422,168.94000244140625,169.0,76267000,AAPL
2024-03-11,171.3522186279297,172.75,174.3800048828125,172.0500030517578,172.94000244140625,60139500,AAPL
2024-03-12,171.82830810546875,173.22999572753906,174.02999877929688,171.00999450683594,173.14999389648438,59825400,AAPL
2024-03-13,169.7453155517578,171.1300048828125,173.19000244140625,170.75999450683594,172.77000427246094,52488700,AAPL
2024-03-14,171.6001739501953,173.0,174.30999755859375,172.0500030517578,172.91000366210938,72913500,AAPL
2024-03-15,171.2232208251953,172.6199951171875,172.6199951171875,170.2899932861328,171.1699981689453,121752700,AAPL
2024-03-18,172.31434631347656,173.72000122070312,177.7100067138672,173.52000427246094,175.57000732421875,75604200,AAPL
2024-03-19,174.65525817871094,176.0800018310547,176.61000061035156,173.02999877929688,174.33999633789062,55215200,AAPL
2024-03-20,177.22425842285156,178.6699981689453,178.6699981689453,175.08999633789062,175.72000122070312,53423100,AAPL
2024-03-21,169.9833526611328,171.3699951171875,177.49000549316406,170.83999633789062,177.0500030517578,106181300,AAPL
2024-03-22,170.885986328125,172.27999877929688,173.0500030517578,170.05999755859375,171.75999450683594,71160100,AAPL
2024-03-25,169.4675750732422,170.85000610351562,171.94000244140625,169.4499969482422,170.57000732421875,54288300,AAPL
2024-03-26,168.33680725097656,169.7100067138672,171.4199981689453,169.5800018310547,170.0,57388400,AAPL
2024-03-27,171.9076690673828,173.30999755859375,173.60000610351562,170.11000061035156,170.41000366210938,60273300,AAPL
2024-03-28,170.09243774414062,171.47999572753906,172.22999572753906,170.50999450683594,171.75,65672700,AAPL
2024-04-01,168.65420532226562,170.02999877929688,171.25,169.47999572753906,171.19000244140625,46240500,AAPL
2024-04-02,167.47381591796875,168.83999633789062,169.33999633789062,168.22999572753906,169.0800018310547,49329500,AAPL
2024-04-03,168.2772674560547,169.64999389648438,170.67999267578125,168.5800018310547,168.7899932861328,47691700,AAPL
2024-04-04,167.45399475097656,168.82000732421875,171.9199981689453,168.82000732421875,170.2899932861328,53704400,AAPL
2024-04-05,168.20785522460938,169.5800018310547,170.38999938964844,168.9499969482422,169.58999633789062,42104800,AAPL
2024-04-08,167.0869903564453,168.4499969482422,169.1999969482422,168.24000549316406,169.02999877929688,37425500,AAPL
2024-04-09,168.29710388183594,169.6699981689453,170.0800018310547,168.35000610351562,168.6999969482422,42373800,AAPL
2024-04-10,166.42242431640625,167.77999877929688,169.08999633789062,167.11000061035156,168.8000030517578,49709300,AAPL
2024-04-11,173.6236572265625,175.0399932861328,175.4600067138672,168.16000366210938,168.33999633789062,91070300,AAPL
2024-04-12,175.1214599609375,176.5500030517578,178.36000061035156,174.2100067138672,174.25999450683594,101670900,AAPL
2024-04-15,171.2926788330078,172.69000244140625,176.6300048828125,172.5,175.36000061035156,73531800,AAPL
2024-04-16,168.0094451904297,169.3800048828125,173.75999450683594,168.27000427246094,171.75,73711200,AAPL
2024-04-17,166.640625,168.0,170.64999389648438,168.0,169.61000061035156,50901200,AAPL
2024-04-18,165.68838500976562,167.0399932861328,168.63999938964844,166.5500030517578,168.02999877929688,43122900,AAPL
2024-04-19,163.66490173339844,165.0,166.39999389648438,164.0800018310547,166.2100067138672,68149400,AAPL
2024-04-22,164.49810791015625,165.83999633789062,167.25999450683594,164.77000427246094,165.52000427246094,48116400,AAPL
2024-04-23,165.54953002929688,166.89999389648438,167.0500030517578,164.9199981689453,165.35000610351562,49537800,AAPL
2024-04-24,167.65237426757812,169.02000427246094,169.3000030517578,166.2100067138672,166.5399932861328,48251800,AAPL
2024-04-25,168.5153350830078,169.88999938964844,170.61000061035156,168.14999389648438,169.52999877929688,50558300,AAPL
2024-04-26,167.9300994873047,169.3000030517578,171.33999633789062,169.17999267578125,169.8800048828125,44838400,AAPL
2024-04-29,172.0961151123047,173.5,176.02999877929688,173.10000610351562,173.3699951171875,68169400,AAPL
2024-04-30,168.95176696777344,170.3300018310547,174.99000549316406,170.0,173.3300018310547,65934800,AAPL
2024-05-01,167.9300994873047,169.3000030517578,172.7100067138672,169.11000061035156,169.5800018310547,50383100,AAPL
2024-05-02,171.62994384765625,173.02999877929688,173.4199981689453,170.88999938964844,172.50999450683594,94214900,AAPL
2024-05-03,181.8961944580078,183.3800048828125,187.0,182.66000366210938,186.64999389648438,163224100,AAPL
2024-05-06,180.2397003173828,181.7100067138672,184.1999969482422,180.4199981689453,182.35000610351562,78569700,AAPL
2024-05-07,180.92410278320312,182.39999389648438,184.89999389648438,181.32000732421875,183.4499969482422,77305800,AAPL
2024-05-08,181.26136779785156,182.74000549316406,183.07000732421875,181.4499969482422,182.85000610351562,45057100,AAPL
2024-05-09,183.07655334472656,184.57000732421875,184.66000366210938,182.11000061035156,182.55999755859375,48983000,AAPL
2024-05-10,181.8151397705078,183.0500030517578,185.08999633789062,182.1300048828125,184.89999389648438,50759500,AAPL
2024-05-13,185.02334594726562,186.27999877929688,187.10000610351562,184.6199951171875,185.44000244140625,72044800,AAPL
2024-05-14,186.16554260253906,187.42999267578125,188.3000030517578,186.2899932861328,187.50999450683594,52393600,AAPL
2024-05-15,188.44012451171875,189.72000122070312,190.64999389648438,187.3699951171875,187.91000366210938,70400000,AAPL
2024-05-16,188.55929565429688,189.83999633789062,191.10000610351562,189.66000366210938,190.47000122070312,52845200,AAPL
2024-05-17,188.58909606933594,189.8699951171875,190.80999755859375,189.17999267578125,189.50999450683594,41282900,AAPL
2024-05-20,189.75120544433594,191.0399932861328,191.9199981689453,189.00999450683594,189.3300018310547,44361300,AAPL
2024-05-21,191.05238342285156,192.35000610351562,192.72999572753906,190.9199981689453,191.08999633789062,42309400,AAPL
2024-05-22,189.61216735839844,190.89999389648438,192.82000732421875,190.27000427246094,192.27000427246094,34648500,AAPL
2024-05-23,185.61929321289062,186.8800048828125,191.0,186.6300048828125,190.97999572753906,51005900,AAPL
2024-05-24,188.6983642578125,189.97999572753906,190.5800018310547,188.0399932861328,188.82000732421875,36327000,AAPL
2024-05-28,188.7082977294922,189.99000549316406,193.0,189.10000610351562,191.50999450683594,52280100,AAPL
2024-05-29,189.0063018798828,190.2899932861328,192.25,189.50999450683594,189.61000061035156,53068000,AAPL
2024-05-30,189.99952697753906,191.2899932861328,192.17999267578125,190.6300048828125,190.75999450683594,49889100,AAPL
2024-05-31,190.9530792236328,192.25,192.57000732421875,189.91000366210938,191.44000244140625,75158300,AAPL
2024-06-03,192.72103881835938,194.02999877929688,194.99000549316406,192.52000427246094,192.89999389648438,50080500,AAPL
2024-06-04,193.0388946533203,194.35000610351562,195.32000732421875,193.02999877929688,194.63999938964844,47471400,AAPL
2024-06-05,194.5486297607422,195.8699951171875,196.89999389648438,194.8699951171875,195.39999389648438,54156800,AAPL
2024-06-06,193.1680145263672,194.47999572753906,196.5,194.1699981689453,195.69000244140625,41181800,AAPL
2024-06-07,195.56175231933594,196.88999938964844,196.94000244140625,194.13999938964844,194.64999389648438,53103900,AAPL
2024-06-10,191.8171844482422,193.1199951171875,197.3000030517578,192.14999389648438,196.89999389648438,97010200,AAPL
2024-06-11,205.75253295898438,207.14999389648438,207.16000366210938,193.6300048828125,193.64999389648438,172373300,AAPL
2024-06-12,211.6326141357422,213.07000732421875,220.1999969482422,206.89999389648438,207.3699951171875,198134300,AAPL
2024-06-13,212.7947235107422,214.24000549316406,216.75,211.60000610351562,214.74000549316406,97862700,AAPL
2024-06-14,211.0565185546875,212.49000549316406,215.1699981689453,211.3000030517578,213.85000610351562,70122700,AAPL
2024-06-17,215.20831298828125,216.6699981689453,218.9499969482422,212.72000122070312,213.3699951171875,93728300,AAPL
2024-06-18,212.8443603515625,214.2899932861328,218.6300048828125,213.0,217.58999633789062,79943300,AAPL
2024-06-20,208.26547241210938,209.67999267578125,214.24000549316406,208.85000610351562,213.92999267578125,86172500,AAPL
2024-06-21,206.0902557373047,207.49000549316406,211.88999938964844,207.11000061035156,210.38999938964844,241805100,AAPL
2024-06-24,206.7358856201172,208.13999938964844,212.6999969482422,206.58999633789062,207.72000122070312,80727000,AAPL
2024-06-25,207.65960693359375,209.07000732421875,211.3800048828125,208.61000061035156,209.14999389648438,55549700,AAPL
2024-06-26,211.8114013671875,213.25,214.86000061035156,210.63999938964844,211.5,66213200,AAPL
2024-06-27,212.65567016601562,214.10000610351562,215.74000549316406,212.35000610351562,214.69000244140625,49772700,AAPL
2024-06-28,209.19912719726562,210.6199951171875,216.07000732421875,210.3000030517578,215.77000427246094,82542700,AAPL
2024-07-01,215.28778076171875,216.75,217.50999450683594,211.9199981689453,212.08999633789062,60402900,AAPL
2024-07-02,218.7840576171875,220.27000427246094,220.3800048828125,215.10000610351562,216.14999389648438,58046200,AAPL
2024-07-03,220.05540466308594,221.5500030517578,221.5500030517578,219.02999877929688,220.0,37369800,AAPL
2024-07-05,224.81307983398438,226.33999633789062,226.4499969482422,221.64999389648438,221.64999389648438,60412400,AAPL
2024-07-08,226.28309631347656,227.82000732421875,227.85000610351562,223.25,227.08999633789062,59085900,AAPL
2024-07-09,227.1372833251953,228.67999267578125,229.39999389648438,226.3699951171875,227.92999267578125,48076100,AAPL
2024-07-10,231.40829467773438,232.97999572753906,233.0800018310547,229.25,229.3000030517578,62627700,AAPL
2024-07-11,226.0347900390625,227.57000732421875,232.38999938964844,225.77000427246094,231.38999938964844,64710600,AAPL
2024-07-12,228.98475646972656,230.5399932861328,232.63999938964844,228.67999267578125,228.9199981689453,53046500,AAPL
2024-07-15,232.81871032714844,234.39999389648438,237.22999572753906,233.08999633789062,236.47999572753906,62631300,AAPL
2024-07-16,233.23585510253906,234.82000732421875,236.27000427246094,232.3300018310547,235.0,43234300,AAPL
2024-07-17,227.33595275878906,228.8800048828125,231.4600067138672,226.63999938964844,229.4499969482422,57345900,AAPL
2024-07-18,222.66763305664062,224.17999267578125,230.44000244140625,222.27000427246094,230.27999877929688,66034600,AAPL
2024-07-19,222.79678344726562,224.30999755859375,226.8000030517578,223.27999877929688,224.82000732421875,49151500,AAPL
2024-07-22,222.44915771484375,223.9600067138672,227.77999877929688,223.08999633789062,227.00999450683594,48201800,AAPL
2024-07-23,223.49208068847656,225.00999450683594,226.94000244140625,222.67999267578125,224.3699951171875,39960300,AAPL
2024-07-24,217.06570434570312,218.5399932861328,224.8000030517578,217.1300048828125,224.0,61777600,AAPL
2024-07-25,216.0227813720703,217.49000549316406,220.85000610351562,214.6199951171875,218.92999267578125,51391200,AAPL
2024-07-26,216.48963928222656,217.9600067138672,219.49000549316406,216.00999450683594,218.6999969482422,41601300,AAPL
2024-07-29,216.76776123046875,218.24000549316406,219.3000030517578,215.75,216.9600067138672,36311800,AAPL
2024-07-30,217.32394409179688,218.8000030517578,220.3300018310547,216.1199951171875,219.19000244140625,41643800,AAPL
2024-07-31,220.58181762695312,222.0800018310547,223.82000732421875,220.6300048828125,221.44000244140625,50036300,AAPL
2024-08-01,216.8869171142578,218.36000061035156,224.47999572753906,217.02000427246094,224.3699951171875,62501000,AAPL
2024-08-02,218.37680053710938,219.86000061035156,225.60000610351562,217.7100067138672,219.14999389648438,105568600,AAPL
2024-08-05,207.85821533203125,209.27000427246094,213.5,196.0,199.08999633789062,119548600,AAPL
2024-08-06,205.83200073242188,207.22999572753906,209.99000549316406,201.07000732421875,205.3000030517578,69660500,AAPL
2024-08-07,208.404541015625,209.82000732421875,213.63999938964844,206.38999938964844,206.89999389648438,63516400,AAPL
2024-08-08,211.8709716796875,213.30999755859375,214.1999969482422,208.8300018310547,213.11000061035156,47161100,AAPL
2024-08-09,214.78123474121094,216.24000549316406,216.77999877929688,211.97000122070312,212.10000610351562,42201600,AAPL
2024-08-12,216.31260681152344,217.52999877929688,219.50999450683594,215.60000610351562,216.07000732421875,38028100,AAPL
2024-08-13,220.0316925048828,221.27000427246094,221.88999938964844,219.00999450683594,219.00999450683594,44155300,AAPL
2024-08-14,220.47914123535156,221.72000122070312,223.02999877929688,219.6999969482422,220.57000732421875,41960600,AAPL
2024-08-15,223.4623565673828,224.72000122070312,225.35000610351562,222.75999450683594,224.60000610351562,46414000,AAPL
2024-08-16,224.78494262695312,226.0500030517578,226.8300018310547,223.64999389648438,223.9199981689453,44340200,AAPL
2024-08-19,224.6258087158203,225.88999938964844,225.99000549316406,223.0399932861328,225.72000122070312,40687800,AAPL
2024-08-20,225.24234008789062,226.50999450683594,227.1699981689453,225.4499969482422,225.77000427246094,30299000,AAPL
2024-08-21,225.13296508789062,226.39999389648438,227.97999572753906,225.0500030517578,226.52000427246094,34765500,AAPL
2024-08-22,223.2734375,224.52999877929688,228.33999633789062,223.89999389648438,227.7899932861328,43695300,AAPL
2024-08-23,225.5705108642578,226.83999633789062,228.22000122070312,224.3300018310547,225.66000366210938,38677300,AAPL
2024-08-26,225.90859985351562,227.17999267578125,227.27999877929688,223.88999938964844,226.75999450683594,30602200,AAPL
2024-08-27,226.75384521484375,228.02999877929688,228.85000610351562,224.88999938964844,226.0,35934600,AAPL
2024-08-28,225.22247314453125,226.49000549316406,229.86000061035156,225.67999267578125,227.9199981689453,38052200,AAPL
2024-08-29,228.50399780273438,229.7899932861328,232.9199981689453,228.8800048828125,230.10000610351562,51906300,AAPL
2024-08-30,227.71841430664062,229.0,230.39999389648438,227.47999572753906,230.19000244140625,52990800,AAPL
2024-09-03,221.52330017089844,222.77000427246094,229.0,221.1699981689453,228.5500030517578,50190600,AAPL
2024-09-04,219.61402893066406,220.85000610351562,221.77999877929688,217.47999572753906,221.66000366210938,43840200,AAPL
2024-09-05,221.13546752929688,222.3800048828125,225.47999572753906,221.52000427246094,221.6300048828125,36615400,AAPL
2024-09-06,219.58419799804688,220.82000732421875,225.24000549316406,219.77000427246094,223.9499969482422,48423000,AAPL
2024-09-09,219.6737060546875,220.91000366210938,221.27000427246094,216.7100067138672,220.82000732421875,67180000,AAPL
2024-09-10,218.87814331054688,220.11000061035156,221.47999572753906,216.72999572753906,218.9199981689453,51591000,AAPL
2024-09-11,221.41390991210938,222.66000366210938,223.08999633789062,217.88999938964844,221.4600067138672,44587100,AAPL
2024-09-12,221.52330017089844,222.77000427246094,223.5500030517578,219.82000732421875,222.5,37455600,AAPL
2024-09-13,221.2548065185547,222.5,224.0399932861328,221.91000366210938,223.5800018310547,36766600,AAPL
2024-09-16,215.10939025878906,216.32000732421875,217.22000122070312,213.9199981689453,216.5399932861328,59357400,AAPL
2024-09-17,215.57675170898438,216.7899932861328,216.89999389648438,214.5,215.75,45519300,AAPL
2024-09-18,219.45492553710938,220.69000244140625,222.7100067138672,217.5399932861328,217.5500030517578,59894900,AAPL
2024-09-19,227.5891571044922,228.8699951171875,229.82000732421875,224.6300048828125,224.99000549316406,66781300,AAPL
2024-09-20,226.92288208007812,228.1999969482422,233.08999633789062,227.6199951171875,229.97000122070312,318679900,AAPL
2024-09-23,225.20257568359375,226.47000122070312,229.4499969482422,225.80999755859375,227.33999633789062,54146000,AAPL
2024-09-24,226.0975341796875,227.3699951171875,229.35000610351562,225.72999572753906,228.64999389648438,43556100,AAPL
2024-09-25,225.10311889648438,226.3699951171875,227.2899932861328,224.02000427246094,224.92999267578125,42308700,AAPL
2024-09-26,226.24668884277344,227.52000427246094,228.5,225.41000366210938,227.3000030517578,36636700,AAPL
2024-09-27,226.51516723632812,227.7899932861328,229.52000427246094,227.3000030517578,228.4600067138672,34026000,AAPL
2024-09-30,231.69601440429688,233.0,233.0,229.64999389648438,230.0399932861328,54541900,AAPL
2024-10-01,224.9440460205078,226.2100067138672,229.64999389648438,223.74000549316406,229.52000427246094,63285000,AAPL
2024-10-02,225.51083374023438,226.77999877929688,227.3699951171875,223.02000427246094,225.88999938964844,32880600,AAPL
2024-10-03,224.40704345703125,225.6699981689453,226.80999755859375,223.32000732421875,225.13999938964844,34044200,AAPL
2024-10-04,225.53073120117188,226.8000030517578,228.0,224.1300048828125,227.89999389648438,37245100,AAPL
2024-10-07,220.4493408203125,221.69000244140625,225.69000244140625,221.3300018310547,224.5,39505400,AAPL
2024-10-08,224.50650024414062,225.77000427246094,225.97999572753906,223.25,224.3000030517578,31855700,AAPL
2024-10-09,228.25538635253906,229.5399932861328,229.75,224.8300018310547,225.22999572753906,33591100,AAPL
2024-10-10,227.7581787109375,229.0399932861328,229.5,227.1699981689453,227.77999877929688,28183500,AAPL
2024-10-11,226.2765350341797,227.5500030517578,229.41000366210938,227.33999633789062,229.3000030517578,31759200,AAPL
2024-10-14,230.00555419921875,231.3000030517578,231.72999572753906,228.60000610351562,228.6999969482422,39882100,AAPL
2024-10-15,232.54127502441406,233.85000610351562,237.49000549316406,232.3699951171875,233.61000061035156,64751400,AAPL
2024-10-16,230.48284912109375,231.77999877929688,232.1199951171875,229.83999633789062,231.60000610351562,34082200,AAPL
2024-10-17,230.8507843017578,232.14999389648438,233.85000610351562,230.52000427246094,233.42999267578125,32993800,AAPL
2024-10-18,233.68484497070312,235.0,236.17999267578125,234.00999450683594,236.17999267578125,46431500,AAPL
2024-10-21,235.1565399169922,236.47999572753906,236.85000610351562,234.4499969482422,234.4499969482422,36254500,AAPL
2024-10-22,234.5400390625,235.86000061035156,236.22000122070312,232.60000610351562,233.88999938964844,38846600,AAPL
2024-10-23,229.46856689453125,230.75999450683594,235.13999938964844,227.75999450683594,234.0800018310547,52287000,AAPL
2024-10-24,229.27963256835938,230.57000732421875,230.82000732421875,228.41000366210938,229.97999572753906,31109500,AAPL
2024-10-25,230.1149444580078,231.41000366210938,233.22000122070312,229.57000732421875,229.74000549316406,38802300,AAPL
2024-10-28,232.09378051757812,233.39999389648438,234.72999572753906,232.5500030517578,233.32000732421875,36087100,AAPL
2024-10-29,232.36228942871094,233.6699981689453,234.3300018310547,232.32000732421875,233.10000610351562,35417200,AAPL
2024-10-30,228.81227111816406,230.10000610351562,233.47000122070312,229.5500030517578,232.61000061035156,47070900,AAPL
2024-10-31,224.64572143554688,225.91000366210938,229.8300018310547,225.3699951171875,229.33999633789062,64370100,AAPL
2024-11-01,221.66250610351562,222.91000366210938,225.35000610351562,220.27000427246094,220.97000122070312,65276700,AAPL
2024-11-04,220.7675323486328,222.00999450683594,222.7899932861328,219.7100067138672,220.99000549316406,44944500,AAPL
2024-11-05,222.199462890625,223.4499969482422,223.9499969482422,221.13999938964844,221.8000030517578,28111300,AAPL
2024-11-06,221.4735565185547,222.72000122070312,226.07000732421875,221.19000244140625,222.61000061035156,54561100,AAPL
2024-11-07,226.2069091796875,227.47999572753906,227.8800048828125,224.57000732421875,224.6300048828125,42137700,AAPL
2024-11-08,225.93814086914062,226.9600067138672,228.66000366210938,226.41000366210938,227.1699981689453,38328800,AAPL
2024-11-11,223.22042846679688,224.22999572753906,225.6999969482422,221.5,225.0,42005600,AAPL
2024-11-12,223.22042846679688,224.22999572753906,225.58999633789062,223.36000061035156,224.5500030517578,40398300,AAPL
2024-11-13,224.10643005371094,225.1199951171875,226.64999389648438,222.75999450683594,224.00999450683594,48566200,AAPL
2024-11-14,227.19247436523438,228.22000122070312,228.8699951171875,225.0,225.02000427246094,44923900,AAPL
2024-11-15,223.98695373535156,225.0,226.9199981689453,224.27000427246094,226.39999389648438,47923700,AAPL
2024-11-18,226.99337768554688,228.02000427246094,229.74000549316406,225.1699981689453,225.25,44633700,AAPL
2024-11-19,227.252197265625,228.27999877929688,230.16000366210938,226.66000366210938,226.97999572753906,36211800,AAPL
2024-11-20,227.9689483642578,229.0,229.92999267578125,225.88999938964844,228.05999755859375,35169600,AAPL
2024-11-21,227.49111938476562,228.52000427246094,230.16000366210938,225.7100067138672,228.8800048828125,42108300,AAPL
2024-11-22,228.83502197265625,229.8699951171875,230.72000122070312,228.05999755859375,228.05999755859375,38168300,AAPL
2024-11-25,231.82151794433594,232.8699951171875,233.25,229.74000549316406,231.4600067138672,90152800,AAPL
2024-11-26,234.0016632080078,235.05999755859375,235.57000732421875,233.3300018310547,233.3300018310547,45986200,AAPL
2024-11-27,233.87225341796875,234.92999267578125,235.69000244140625,233.80999755859375,234.47000122070312,33498400,AAPL
2024-11-29,236.26145935058594,237.3300018310547,237.80999755859375,233.97000122070312,234.80999755859375,28481400,AAPL
2024-12-02,238.51126098632812,239.58999633789062,240.7899932861328,237.16000366210938,237.27000427246094,48137100,AAPL
2024-12-03,241.5574951171875,242.64999389648438,242.75999450683594,238.89999389648438,239.80999755859375,38861000,AAPL
2024-12-04,241.91586303710938,243.00999450683594,244.11000061035156,241.25,242.8699951171875,44383900,AAPL
2024-12-05,241.9457244873047,243.0399932861328,244.5399932861328,242.1300048828125,243.99000549316406,40033900,AAPL
2024-12-06,241.74664306640625,242.83999633789062,244.6300048828125,242.0800018310547,242.91000366210938,36870600,AAPL
2024-12-09,245.6390380859375,246.75,247.24000549316406,241.75,241.8300018310547,44649200,AAPL
2024-12-10,246.65444946289062,247.77000427246094,248.2100067138672,245.33999633789062,246.88999938964844,36914800,AAPL
2024-12-11,245.3802032470703,246.49000549316406,250.8000030517578,246.25999450683594,247.9600067138672,45205800,AAPL
2024-12-12,246.84359741210938,247.9600067138672,248.74000549316406,245.67999267578125,246.88999938964844,32777500,AAPL
2024-12-13,247.0128173828125,248.1300048828125,249.2899932861328,246.24000549316406,247.82000732421875,33155300,AAPL
2024-12-16,249.90969848632812,251.0399932861328,251.3800048828125,247.64999389648438,247.99000549316406,51694800,AAPL
2024-12-17,252.33872985839844,253.47999572753906,253.8300018310547,249.77999877929688,250.0800018310547,51356400,AAPL
2024-12-18,246.9331817626953,248.0500030517578,254.27999877929688,247.74000549316406,252.16000366210938,56774100,AAPL
2024-12-19,248.66534423828125,249.7899932861328,252.0,247.08999633789062,247.5,60882300,AAPL
2024-12-20,253.34420776367188,254.49000549316406,255.0,245.69000244140625,248.0399932861328,147495300,AAPL
2024-12-23,254.1206817626953,255.27000427246094,255.64999389648438,253.4499969482422,254.77000427246094,40858800,AAPL
2024-12-24,257.0374755859375,258.20001220703125,258.2099914550781,255.2899932861328,255.49000549316406,23234700,AAPL
2024-12-26,257.853759765625,259.0199890136719,260.1000061035156,257.6300048828125,258.19000244140625,27237100,AAPL
2024-12-27,254.43923950195312,255.58999633789062,258.70001220703125,253.05999755859375,257.8299865722656,42355300,AAPL
2024-12-30,251.06451416015625,252.1999969482422,253.5,250.75,252.22999572753906,35557500,AAPL
2024-12-31,249.29251098632812,250.4199981689453,253.27999877929688,249.42999267578125,252.44000244140625,39480700,AAPL
2025-01-02,242.75210571289062,243.85000610351562,249.10000610351562,241.82000732421875,248.92999267578125,55740700,AAPL
2025-01-03,242.26429748535156,243.36000061035156,244.17999267578125,241.88999938964844,243.36000061035156,40244100,AAPL
